,trade_dt_x,wind_code,CITICS_IND_CODE
34,2019-06-28,000005.SZ,b104020100
58,2019-10-31,000007.SZ,b10n020100
59,2019-01-31,000008.SZ,b10a040100
76,2019-08-30,000009.SZ,b10t010100
79,2019-01-31,000010.SZ,b107010100
80,2019-02-28,000010.SZ,b107010100
94,2019-08-30,000011.SZ,b10n010100
110,2019-04-30,000014.SZ,b10n010100
130,2019-04-30,000017.SZ,b10a040300
133,2019-07-31,000017.SZ,b10a040300
134,2019-09-30,000017.SZ,b10a040300
145,2019-01-31,000019.SZ,b10j020400
146,2019-02-28,000019.SZ,b10j020400
156,2019-02-28,000020.SZ,b10p030100
157,2019-03-29,000020.SZ,b10p030100
164,2019-10-31,000020.SZ,b10p030100
191,2019-07-31,000025.SZ,b10t010100
223,2019-09-30,000028.SZ,b10i040100
248,2019-05-31,000031.SZ,b10n010100
267,2019-04-30,000034.SZ,b10q020300
268,2019-05-31,000034.SZ,b10q020300
271,2019-08-30,000034.SZ,b10r030200
272,2019-09-30,000034.SZ,b10r030200
282,2019-09-30,000035.SZ,b104020100
341,2019-09-30,000045.SZ,b10p030100
353,2019-02-28,000048.SZ,b10k020100
354,2019-03-29,000048.SZ,b10k020100
376,2019-05-31,000050.SZ,b10p030100
377,2019-06-28,000050.SZ,b10p030100
394,2019-04-30,000056.SZ,b10n010200
399,2019-09-30,000056.SZ,b10n010200
400,2019-10-31,000056.SZ,b10n010200
448,2019-08-30,000062.SZ,b10n010200
449,2019-09-30,000062.SZ,b10n010200
451,2019-01-31,000063.SZ,b10q020600
457,2019-07-31,000063.SZ,b10q020600
458,2019-08-30,000063.SZ,b10q020600
476,2019-07-31,000066.SZ,b10r010100
485,2019-07-31,000068.SZ,b104020100
486,2019-08-30,000068.SZ,b104020100
488,2019-10-31,000068.SZ,b104020100
507,2019-09-30,000070.SZ,b10q020700
521,2019-04-30,000088.SZ,b10o010100
523,2019-06-28,000088.SZ,b10o010100
525,2019-08-30,000088.SZ,b10o010100
568,2019-01-31,000100.SZ,b10g020100
571,2019-04-30,000100.SZ,b10g020100
582,2019-05-31,000150.SZ,b10i040300
584,2019-07-31,000150.SZ,b10i040300
599,2019-02-28,000153.SZ,b10i010200
609,2019-02-28,000155.SZ,b106010100
610,2019-03-29,000155.SZ,b106010100
632,2019-05-31,000157.SZ,b10a010100
639,2019-02-28,000158.SZ,b10t010100
659,2019-02-28,000166.SZ,b10m010100
660,2019-03-29,000166.SZ,b10m010100
661,2019-04-30,000166.SZ,b10m010100
669,2019-02-28,000301.SZ,b101020500
670,2019-03-29,000301.SZ,b101020500
700,2019-03-29,000400.SZ,b10b020200
751,2019-04-30,000407.SZ,b104020300
780,2019-04-30,000410.SZ,b10a030200
799,2019-05-31,000413.SZ,b10p030100
850,2019-02-28,000420.SZ,b106020400
904,2019-06-28,000426.SZ,b103020200
941,2019-04-30,000488.SZ,b109010100
968,2019-01-31,000502.SZ,b10n010100
984,2019-07-31,000503.SZ,b10i040300
986,2019-09-30,000503.SZ,b10i040300
987,2019-10-31,000503.SZ,b10i040300
1018,2019-01-31,000509.SZ,b108030200
1019,2019-02-28,000509.SZ,b108030200
1020,2019-03-29,000509.SZ,b108030200
1022,2019-05-31,000509.SZ,b108030200
1050,2019-03-29,000514.SZ,b10n010100
1141,2019-05-31,000526.SZ,b10n010100
1145,2019-09-30,000526.SZ,b10t010200
1164,2019-08-30,000529.SZ,b10t010200
1181,2019-06-28,000531.SZ,b104010100
1202,2019-08-30,000533.SZ,b10g040200
1204,2019-10-31,000533.SZ,b10g040200
1205,2019-01-31,000534.SZ,b10n010100
1206,2019-02-28,000534.SZ,b10n010100
1228,2019-04-30,000537.SZ,b10n010100
1234,2019-10-31,000537.SZ,b10n010100
1257,2019-03-29,000540.SZ,b10n010100
1324,2019-02-28,000548.SZ,b10n010200
1333,2019-01-31,000550.SZ,b10d020100
1374,2019-02-28,000554.SZ,b101020400
1403,2019-01-31,000558.SZ,b10n010100
1423,2019-02-28,000560.SZ,b10e010100
1429,2019-08-30,000560.SZ,b10e010100
1445,2019-05-31,000563.SZ,b10m030100
1447,2019-07-31,000563.SZ,b10m030100
1465,2019-05-31,000565.SZ,b106040300
1481,2019-01-31,000567.SZ,b10n010100
1482,2019-02-28,000567.SZ,b10n010100
1483,2019-03-29,000567.SZ,b10n010100
1571,2019-04-30,000584.SZ,b10a020300
1576,2019-09-30,000584.SZ,b10a020300
1577,2019-10-31,000584.SZ,b10a020300
1595,2019-10-31,000586.SZ,b10q020700
1645,2019-01-31,000595.SZ,b10a030400
1653,2019-10-31,000595.SZ,b10a030400
1671,2019-08-30,000597.SZ,b10i010100
1720,2019-09-30,000603.SZ,b103020200
1721,2019-10-31,000603.SZ,b103020200
1733,2019-02-28,000606.SZ,b10s010400
1761,2019-10-31,000608.SZ,b10n010200
1770,2019-09-30,000609.SZ,b10n010100
1771,2019-10-31,000609.SZ,b10n010100
1796,2019-07-31,000612.SZ,b103020500
1797,2019-08-30,000612.SZ,b103020500
1800,2019-02-28,000613.SZ,b10f020100
1810,2019-02-28,000615.SZ,b10n010100
1816,2019-09-30,000615.SZ,b10n010100
1869,2019-02-28,000623.SZ,b10m010100
1878,2019-01-31,000625.SZ,b10d010100
1879,2019-02-28,000625.SZ,b10d010100
1881,2019-04-30,000625.SZ,b10d010100
1900,2019-03-29,000628.SZ,b107010100
1908,2019-01-31,000629.SZ,b105010200
1911,2019-04-30,000629.SZ,b105010200
1912,2019-05-31,000629.SZ,b105010200
1940,2019-03-29,000632.SZ,b10e020100
1952,2019-06-28,000633.SZ,b103020300
1956,2019-10-31,000633.SZ,b103020300
1972,2019-06-28,000636.SZ,b10p030100
1976,2019-10-31,000636.SZ,b10p030100
1994,2019-09-30,000638.SZ,b10t010100
2007,2019-03-29,000650.SZ,b10i020200
2064,2019-01-31,000659.SZ,b109020200
2070,2019-07-31,000659.SZ,b109020200
2073,2019-10-31,000659.SZ,b109020200
2133,2019-01-31,000668.SZ,b10n010100
2159,2019-10-31,000670.SZ,b10p010100
2160,2019-01-31,000671.SZ,b10n010100
2179,2019-10-31,000672.SZ,b108010100
2184,2019-06-28,000673.SZ,b10s010500
2186,2019-08-30,000673.SZ,b10s010500
2203,2019-07-31,000677.SZ,b106020400
2207,2019-01-31,000678.SZ,b10d030100
2209,2019-03-29,000678.SZ,b10d030100
2238,2019-02-28,000681.SZ,b10s010400
2239,2019-03-29,000681.SZ,b10s010400
2245,2019-09-30,000681.SZ,b10s010400
2260,2019-04-30,000683.SZ,b106030800
2286,2019-01-31,000687.SZ,b10c030100
2291,2019-06-28,000687.SZ,b10c030100
2294,2019-10-31,000687.SZ,b10c030100
2332,2019-08-30,000692.SZ,b104020400
2348,2019-05-31,000697.SZ,b10c010100
2365,2019-02-28,000700.SZ,b10d030100
2373,2019-10-31,000700.SZ,b10d030100
2382,2019-09-30,000701.SZ,b10p020100
2442,2019-01-31,000710.SZ,b10d030100
2449,2019-08-30,000710.SZ,b10i030100
2452,2019-02-28,000711.SZ,b104020100
2460,2019-10-31,000711.SZ,b104020100
2473,2019-03-29,000713.SZ,b10k010100
2562,2019-06-28,000723.SZ,b102020100
2563,2019-07-31,000723.SZ,b102020100
2565,2019-09-30,000723.SZ,b102020100
2570,2019-04-30,000725.SZ,b10p030100
2590,2019-04-30,000727.SZ,b10p020100
2591,2019-05-31,000727.SZ,b10p020100
2637,2019-01-31,000735.SZ,b10k020300
2640,2019-04-30,000735.SZ,b10k020300
2642,2019-06-28,000735.SZ,b10k020300
2645,2019-09-30,000735.SZ,b10k020300
2728,2019-02-28,000755.SZ,b106030700
2755,2019-09-30,000757.SZ,b10d030100
2764,2019-08-30,000758.SZ,b103020200
2779,2019-06-28,000760.SZ,b10d030100
2780,2019-07-31,000760.SZ,b10a030500
2810,2019-07-31,000766.SZ,b10i020200
2812,2019-09-30,000766.SZ,b10i020200
2834,2019-01-31,000776.SZ,b10m010100
2898,2019-05-31,000783.SZ,b10m010100
2915,2019-02-28,000786.SZ,b108030200
2937,2019-04-30,000789.SZ,b108010100
2938,2019-05-31,000789.SZ,b108010100
2939,2019-06-28,000789.SZ,b108010100
2974,2019-01-31,000793.SZ,b10s010100
2983,2019-10-31,000793.SZ,b10s010100
2985,2019-02-28,000795.SZ,b108030200
2986,2019-03-29,000795.SZ,b108030200
2992,2019-09-30,000795.SZ,b108030200
2995,2019-02-28,000796.SZ,b10f010200
2996,2019-03-29,000796.SZ,b10f010200
3002,2019-09-30,000796.SZ,b10f010200
3015,2019-02-28,000798.SZ,b10k040200
3023,2019-10-31,000798.SZ,b10k040200
3044,2019-01-31,000801.SZ,b10g020100
3060,2019-07-31,000802.SZ,b10s010500
3064,2019-01-31,000803.SZ,b10t010100
3065,2019-02-28,000803.SZ,b10t010100
3066,2019-03-29,000803.SZ,b10t010100
3070,2019-07-31,000803.SZ,b10t010100
3071,2019-08-30,000803.SZ,b10t010100
3082,2019-03-29,000807.SZ,b103020500
3085,2019-06-28,000807.SZ,b103020500
3100,2019-01-31,000810.SZ,b10g020100
3111,2019-02-28,000811.SZ,b10a030500
3124,2019-06-28,000812.SZ,b10t010100
3135,2019-07-31,000813.SZ,b10i040100
3144,2019-06-28,000815.SZ,b109010100
3228,2019-02-28,000826.SZ,b104020100
3248,2019-02-28,000829.SZ,b10q020300
3257,2019-01-31,000830.SZ,b106010100
3261,2019-05-31,000830.SZ,b106010100
3263,2019-07-31,000830.SZ,b106010100
3273,2019-07-31,000831.SZ,b103030100
3306,2019-10-31,000836.SZ,b10q020300
3320,2019-04-30,000838.SZ,b10n010100
3321,2019-05-31,000838.SZ,b10n010100
3326,2019-01-31,000839.SZ,b10t010100
3330,2019-05-31,000839.SZ,b10t010100
3355,2019-01-31,000851.SZ,b10q020300
3465,2019-04-30,000875.SZ,b104010100
3512,2019-02-28,000881.SZ,b10t010100
3582,2019-02-28,000889.SZ,b10q030100
3584,2019-04-30,000889.SZ,b10q030100
3587,2019-07-31,000889.SZ,b10q030100
3590,2019-10-31,000889.SZ,b10q030100
3595,2019-08-30,000890.SZ,b10a060100
3596,2019-09-30,000890.SZ,b10a060100
3602,2019-05-31,000892.SZ,b10s010300
3604,2019-07-31,000892.SZ,b10s010300
3631,2019-06-28,000897.SZ,b10n010300
3673,2019-08-30,000901.SZ,b10c010200
3734,2019-10-31,000909.SZ,b10t010100
3735,2019-01-31,000910.SZ,b109020300
3741,2019-07-31,000910.SZ,b109020300
3751,2019-08-30,000911.SZ,b10k010300
3761,2019-09-30,000912.SZ,b106010100
3804,2019-02-28,000920.SZ,b104020100
3873,2019-03-29,000928.SZ,b107010100
3923,2019-03-29,000933.SZ,b103020500
3931,2019-01-31,000935.SZ,b108010100
3944,2019-04-30,000936.SZ,b106020100
3945,2019-05-31,000936.SZ,b106020100
3946,2019-06-28,000936.SZ,b106020100
3965,2019-05-31,000938.SZ,b10r010100
3968,2019-08-30,000938.SZ,b10r010100
3977,2019-06-28,000948.SZ,b10r030200
4029,2019-01-31,000955.SZ,b10h040200
4030,2019-02-28,000955.SZ,b10h040200
4049,2019-01-31,000958.SZ,b104010100
4054,2019-06-28,000958.SZ,b104010100
4131,2019-03-29,000967.SZ,b104020100
4149,2019-01-31,000969.SZ,b103030100
4212,2019-09-30,000976.SZ,b10a040100
4214,2019-01-31,000977.SZ,b10r010100
4217,2019-04-30,000977.SZ,b10r010100
4218,2019-05-31,000977.SZ,b10r010100
4221,2019-08-30,000977.SZ,b10r010100
4223,2019-10-31,000977.SZ,b10r010100
4234,2019-01-31,000980.SZ,b10d030100
4235,2019-02-28,000980.SZ,b10d030100
4237,2019-04-30,000980.SZ,b10d030100
4272,2019-02-28,000985.SZ,b101020500
4281,2019-01-31,000987.SZ,b10m030200
4299,2019-09-30,000988.SZ,b10p020100
4374,2019-02-28,001696.SZ,b10a030500
4422,2019-10-31,002002.SZ,b106030200
4443,2019-01-31,002005.SZ,b10p030100
4453,2019-02-28,002006.SZ,b10a010100
4473,2019-02-28,002008.SZ,b10p020100
4475,2019-04-30,002008.SZ,b10p020100
4477,2019-06-28,002008.SZ,b10p020100
4478,2019-07-31,002008.SZ,b10p020100
4487,2019-06-28,002009.SZ,b10a040300
4501,2019-10-31,002010.SZ,b10o020200
4522,2019-02-28,002013.SZ,b10c010100
4541,2019-01-31,002015.SZ,b106020100
4569,2019-10-31,002017.SZ,b10q020300
4617,2019-02-28,002023.SZ,b10a040300
4619,2019-04-30,002023.SZ,b10a040300
4621,2019-06-28,002023.SZ,b10a040300
4624,2019-09-30,002023.SZ,b10a040300
4656,2019-01-31,002027.SZ,b10s010500
4658,2019-03-29,002027.SZ,b10s010500
4661,2019-06-28,002027.SZ,b10s010500
4662,2019-07-31,002027.SZ,b10s010500
4698,2019-03-29,002031.SZ,b10d030100
4739,2019-04-30,002035.SZ,b10g010100
4743,2019-08-30,002035.SZ,b10g010100
4746,2019-01-31,002036.SZ,b10p030100
4755,2019-01-31,002037.SZ,b106040200
4756,2019-02-28,002037.SZ,b106040200
4766,2019-02-28,002038.SZ,b10i030100
4803,2019-09-30,002041.SZ,b10k010100
4847,2019-03-29,002046.SZ,b10a030400
4866,2019-02-28,002048.SZ,b10d030100
4872,2019-08-30,002048.SZ,b10d030100
4875,2019-01-31,002049.SZ,b10p030100
4876,2019-02-28,002049.SZ,b10p030100
4877,2019-04-30,002049.SZ,b10p030100
4882,2019-09-30,002049.SZ,b10p030100
4883,2019-10-31,002049.SZ,b10p030100
4895,2019-03-29,002051.SZ,b107010100
4905,2019-03-29,002052.SZ,b10p020100
4909,2019-08-30,002052.SZ,b10p020100
4911,2019-10-31,002052.SZ,b10p020100
4914,2019-03-29,002053.SZ,b106030200
4926,2019-06-28,002054.SZ,b106040400
4930,2019-10-31,002054.SZ,b106040400
4945,2019-05-31,002056.SZ,b10p030100
4958,2019-09-30,002057.SZ,b105020100
4963,2019-04-30,002058.SZ,b10a050100
4972,2019-03-29,002059.SZ,b10f010100
5022,2019-03-29,002065.SZ,b10r030200
5031,2019-02-28,002066.SZ,b108030200
5062,2019-03-29,002069.SZ,b10k040100
5111,2019-04-30,002075.SZ,b105020100
5112,2019-05-31,002075.SZ,b105020100
5116,2019-09-30,002075.SZ,b105020100
5117,2019-10-31,002075.SZ,b105020100
5137,2019-10-31,002077.SZ,b10n010300
5139,2019-02-28,002078.SZ,b109010100
5155,2019-09-30,002079.SZ,b10p010100
5223,2019-08-30,002086.SZ,b10k040100
5285,2019-01-31,002093.SZ,b10q020400
5308,2019-04-30,002095.SZ,b10s010400
5310,2019-06-28,002095.SZ,b10s010400
5313,2019-09-30,002095.SZ,b10s010400
5317,2019-03-29,002096.SZ,b106040200
5352,2019-08-30,002099.SZ,b10i010100
5374,2019-10-31,002101.SZ,b10d030100
5387,2019-04-30,002103.SZ,b10s010500
5425,2019-02-28,002107.SZ,b10i020200
5426,2019-03-29,002107.SZ,b10i020200
5429,2019-06-28,002107.SZ,b10i020200
5431,2019-08-30,002107.SZ,b10i020200
5458,2019-05-31,002110.SZ,b105010100
5459,2019-06-28,002110.SZ,b105010100
5473,2019-01-31,002112.SZ,b10b020200
5478,2019-06-28,002112.SZ,b10b020200
5488,2019-08-30,002113.SZ,b10s010400
5489,2019-09-30,002113.SZ,b10s010400
5490,2019-10-31,002113.SZ,b10s010400
5491,2019-01-31,002114.SZ,b103020200
5505,2019-05-31,002115.SZ,b10q020400
5508,2019-08-30,002115.SZ,b10q020400
5534,2019-04-30,002118.SZ,b10i020200
5539,2019-09-30,002118.SZ,b10i020200
5568,2019-09-30,002121.SZ,b10b020200
5571,2019-02-28,002122.SZ,b10a030400
5596,2019-09-30,002124.SZ,b10k020100
5641,2019-04-30,002129.SZ,b10b030300
5642,2019-05-31,002129.SZ,b10b030300
5647,2019-10-31,002129.SZ,b10b030300
5648,2019-01-31,002130.SZ,b10p020100
5658,2019-01-31,002131.SZ,b10s010400
5662,2019-05-31,002131.SZ,b10s010400
5709,2019-03-29,002136.SZ,b106040300
5717,2019-01-31,002137.SZ,b10s010500
5743,2019-07-31,002139.SZ,b10p030100
5756,2019-01-31,002141.SZ,b10p020100
5758,2019-03-29,002141.SZ,b10p020100
5759,2019-04-30,002141.SZ,b10p020100
5765,2019-10-31,002141.SZ,b10p020100
5770,2019-05-31,002142.SZ,b10l020200
5813,2019-02-28,002147.SZ,b10n010100
5822,2019-01-31,002148.SZ,b10q030100
5873,2019-03-29,002153.SZ,b10r020200
5874,2019-04-30,002153.SZ,b10r020200
5879,2019-09-30,002153.SZ,b10r020200
5920,2019-01-31,002158.SZ,b10a030500
5940,2019-02-28,002160.SZ,b103020500
5952,2019-04-30,002161.SZ,b10q020200
5954,2019-06-28,002161.SZ,b10q020200
5957,2019-09-30,002161.SZ,b10q020200
5960,2019-02-28,002162.SZ,b108030100
5972,2019-04-30,002163.SZ,b108020100
5979,2019-01-31,002164.SZ,b10a030500
5981,2019-03-29,002164.SZ,b10a030500
5983,2019-06-28,002164.SZ,b10a030500
5984,2019-07-31,002164.SZ,b10a030500
5987,2019-10-31,002164.SZ,b10a030500
5989,2019-02-28,002165.SZ,b106030700
6008,2019-01-31,002167.SZ,b103030100
6009,2019-02-28,002167.SZ,b103030100
6017,2019-10-31,002167.SZ,b103030100
6026,2019-09-30,002168.SZ,b10s010400
6028,2019-01-31,002169.SZ,b10b020200
6029,2019-02-28,002169.SZ,b10b020200
6039,2019-02-28,002170.SZ,b106010400
6042,2019-05-31,002170.SZ,b106010400
6043,2019-06-28,002170.SZ,b106010400
6044,2019-07-31,002170.SZ,b106010400
6085,2019-09-30,002174.SZ,b10s010400
6086,2019-10-31,002174.SZ,b10s010400
6087,2019-02-28,002175.SZ,b10s010300
6093,2019-02-28,002176.SZ,b10a050100
6095,2019-04-30,002176.SZ,b10a050100
6109,2019-09-30,002177.SZ,b10r010200
6111,2019-02-28,002178.SZ,b107010100
6113,2019-04-30,002178.SZ,b107010100
6215,2019-09-30,002189.SZ,b10p030100
6267,2019-05-31,002195.SZ,b10r030100
6274,2019-02-28,002196.SZ,b10a050100
6291,2019-10-31,002197.SZ,b10p020100
6293,2019-02-28,002198.SZ,b10i020200
6297,2019-06-28,002198.SZ,b10i020200
6314,2019-03-29,002200.SZ,b10k030100
6315,2019-04-30,002200.SZ,b10k030100
6338,2019-10-31,002202.SZ,b10b030100
6387,2019-01-31,002208.SZ,b10n010100
6478,2019-06-28,002217.SZ,b10p030100
6480,2019-08-30,002217.SZ,b10p030100
6481,2019-09-30,002217.SZ,b10p030100
6490,2019-08-30,002218.SZ,b10b030300
6503,2019-01-31,002220.SZ,b10k040100
6505,2019-03-29,002220.SZ,b10k040100
6553,2019-02-28,002225.SZ,b108030200
6571,2019-01-31,002227.SZ,b10b020200
6601,2019-01-31,002230.SZ,b10r020200
6619,2019-09-30,002231.SZ,b10q020400
6620,2019-10-31,002231.SZ,b10q020400
6622,2019-02-28,002232.SZ,b10r020200
6648,2019-08-30,002234.SZ,b10k020300
6654,2019-04-30,002235.SZ,b109010100
6657,2019-07-31,002235.SZ,b109010100
6660,2019-01-31,002236.SZ,b10p020100
6663,2019-04-30,002236.SZ,b10p020100
6668,2019-09-30,002236.SZ,b10p020100
6678,2019-09-30,002237.SZ,b103010100
6679,2019-10-31,002237.SZ,b103010100
6690,2019-01-31,002239.SZ,b10d030100
6698,2019-10-31,002239.SZ,b10d030100
6730,2019-04-30,002243.SZ,b109020200
6734,2019-08-30,002243.SZ,b109020200
6748,2019-02-28,002245.SZ,b10o020200
6806,2019-01-31,002251.SZ,b10e010200
6807,2019-02-28,002251.SZ,b10e010200
6815,2019-10-31,002251.SZ,b10e010200
6827,2019-02-28,002253.SZ,b10r020200
6848,2019-03-29,002255.SZ,b10a030100
6856,2019-01-31,002256.SZ,b106040300
6859,2019-04-30,002256.SZ,b106040300
6873,2019-08-30,002258.SZ,b106010500
6876,2019-01-31,002259.SZ,b104020300
6877,2019-02-28,002259.SZ,b104020300
6878,2019-03-29,002259.SZ,b104020300
6883,2019-08-30,002259.SZ,b104020300
6884,2019-09-30,002259.SZ,b104020300
6894,2019-07-31,002261.SZ,b10r020200
6909,2019-02-28,002263.SZ,b106040600
6910,2019-03-29,002263.SZ,b106040600
6920,2019-06-28,002264.SZ,b10e010200
6926,2019-02-28,002265.SZ,b10d030100
6929,2019-06-28,002265.SZ,b10d030100
6930,2019-07-31,002265.SZ,b10d030100
6955,2019-02-28,002268.SZ,b10r010200
6957,2019-04-30,002268.SZ,b10r010200
6973,2019-10-31,002269.SZ,b10h050300
6974,2019-01-31,002270.SZ,b10a030200
6984,2019-01-31,002271.SZ,b108030200
6987,2019-04-30,002271.SZ,b108030200
6988,2019-05-31,002271.SZ,b108030200
7004,2019-02-28,002273.SZ,b10p030100
7010,2019-08-30,002273.SZ,b10p030100
7020,2019-09-30,002274.SZ,b106010100
7054,2019-03-29,002278.SZ,b10a020100
7062,2019-01-31,002279.SZ,b10r020100
7063,2019-02-28,002279.SZ,b10r020100
7064,2019-03-29,002279.SZ,b10r020100
7078,2019-08-30,002280.SZ,b10r020200
7079,2019-09-30,002280.SZ,b10r020200
7087,2019-08-30,002281.SZ,b10q020500
7112,2019-03-29,002284.SZ,b10d030100
7156,2019-07-31,002288.SZ,b10p030100
7157,2019-08-30,002288.SZ,b10p030100
7188,2019-10-31,002292.SZ,b10s010300
7200,2019-02-28,002294.SZ,b10i010200
7210,2019-02-28,002295.SZ,b103020100
7231,2019-03-29,002297.SZ,b105020100
7247,2019-09-30,002298.SZ,b10b020100
7266,2019-08-30,002300.SZ,b10b020200
7279,2019-01-31,002302.SZ,b108010100
7280,2019-02-28,002302.SZ,b108010100
7282,2019-04-30,002302.SZ,b108010100
7284,2019-06-28,002302.SZ,b108010100
7288,2019-10-31,002302.SZ,b108010100
7357,2019-10-31,002310.SZ,b107010100
7369,2019-02-28,002312.SZ,b10r010200
7370,2019-03-29,002312.SZ,b10r010200
7377,2019-10-31,002312.SZ,b10r010200
7386,2019-09-30,002313.SZ,b10q020500
7395,2019-08-30,002314.SZ,b10n010100
7408,2019-01-31,002316.SZ,b10q020200
7447,2019-02-28,002320.SZ,b10o030100
7449,2019-04-30,002320.SZ,b10o030100
7456,2019-01-31,002321.SZ,b10k020300
7505,2019-10-31,002325.SZ,b107020100
7547,2019-02-28,002330.SZ,b10j030100
7548,2019-03-29,002330.SZ,b10j030100
7586,2019-01-31,002334.SZ,b10b020100
7588,2019-03-29,002334.SZ,b10b020100
7596,2019-01-31,002335.SZ,b10q020100
7598,2019-03-29,002335.SZ,b10q020100
7608,2019-04-30,002336.SZ,b10e010200
7634,2019-01-31,002339.SZ,b10b020200
7643,2019-10-31,002339.SZ,b10b020200
7657,2019-04-30,002341.SZ,b10p020100
7681,2019-09-30,002343.SZ,b10s010300
7682,2019-10-31,002343.SZ,b10s010300
7698,2019-06-28,002345.SZ,b10e010300
7700,2019-08-30,002345.SZ,b10e010300
7703,2019-01-31,002346.SZ,b10b020100
7714,2019-02-28,002347.SZ,b10a030400
7715,2019-03-29,002347.SZ,b10a030400
7720,2019-08-30,002347.SZ,b10a030400
7735,2019-04-30,002349.SZ,b10i020200
7744,2019-03-29,002350.SZ,b10b020200
7837,2019-04-30,002360.SZ,b106040200
7875,2019-02-28,002364.SZ,b10b020200
7876,2019-03-29,002364.SZ,b10b020200
7885,2019-02-28,002365.SZ,b10i010100
7897,2019-04-30,002366.SZ,b10a020300
7914,2019-01-31,002368.SZ,b10r030200
7915,2019-02-28,002368.SZ,b10r030200
7943,2019-01-31,002371.SZ,b10p020100
7946,2019-04-30,002371.SZ,b10p020100
7949,2019-07-31,002371.SZ,b10p020100
7951,2019-09-30,002371.SZ,b10p020100
7968,2019-06-28,002373.SZ,b10r030200
7971,2019-09-30,002373.SZ,b10r030200
7973,2019-02-28,002374.SZ,b107020100
7974,2019-03-29,002374.SZ,b107020100
7975,2019-04-30,002374.SZ,b107020100
7994,2019-03-29,002376.SZ,b10r010200
8021,2019-10-31,002378.SZ,b103030100
8053,2019-02-28,002382.SZ,b106040600
8054,2019-03-29,002382.SZ,b10i040200
8084,2019-03-29,002385.SZ,b10k020100
8100,2019-09-30,002386.SZ,b106030200
8113,2019-02-28,002388.SZ,b10p010100
